ID_Estudiante,Universidad,Edad,Sexo,Semestre,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,A1_Interrupcion,A2_Desaprobados,A3_Retirados,A4,A5_Dificultad,A6_Consideracion_Abandono,A7_Exigencia,A8_Retrasos,L1,L2,L3,L4,L5,L6,L7,L8,Calidad_Percibida,BC1,BC2,BC3,BC4,BT1,BT2,BT3,BT4,BP1,BP2,BP3,BP4,Flag_Inconsistencia,Score_Critico,Score_Tecnico,Score_Participativo,Score_AMI_Global,Riesgo_Total,A5_Dificultad_num,A6_Consideracion_Abandono_num,A7_Exigencia_num,A8_Retrasos_num,L1_num,L2_num,L3_num,L4_num,L5_num,L6_num,L7_num,L8_num,Score_Riesgo_Academico,Score_Riesgo_LMS,Score_Riesgo_Continuidad,Sentimiento_Academico,Indice_Coherencia,Etiquetas_Tematicas,Analisis_Cuali,A1_num,A2_num,A3_num,A4_num,Riesgo_Acad_Perceptual,Riesgo_Documental,Flag_Inconsistencia_IA
STU_0440,UNMSM,,,,4.0,3.0,,4.0,2.0,4.0,,4.0,,4.0,4.0,,4.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,4,4,2,4,4,3,4,5,3,4,No,En dos o más,"Sí, en más de una ocasión",medio,4,4,3,4,2,4,4,4,4,4,4,3,,sí siento que esa capacidad ha decaído y afectado la calidad de mis participaciones  ,Verificando las fuentes de procedencia y su reputación ,no siempre hay fuentes directas sobre los recursos usados ,en aquellos cursos relacionados a matemáticas ,el uso de las herrPMientas digitales a emplear ,satisfecho con el entorno de Google y moodle pero disgustado por herrPMientas de Microsoft ,generalmente mala ya que la mayoría de trabajos son grupales ,sí generalmente reconectando los dispositivos ,sí ya que no me he tenido que adaptar a entornos digitales ,impactó negativPMente es difícil mantener la concentración ,me he sentido aislado ya que las reacciones son más lentas ,Si  generalmente todo es más apagado en virtual ,False,3.571428571428572,3.555555555555556,3.7,3.615384615384616,1,4,4,3,4,2,4,4,4,4,4,4,3,3.625,3.625,2.5,0.3,0.6,"Calidad de la participación, Verificación de fuentes, Desafíos tecnológicos","El estudiante muestra un sentimiento académico mayormente negativo, reflejado en la percepción de decaimiento de capacidades y dificultades de concentración. Si bien sus puntajes cuantitativos son moderadamente altos (alrededor de 3.6), las respuestas cualitativas sugieren experiencias mixtas o insatisfactorias con herramientas digitales y el aprendizaje virtual, lo que genera una coherencia moderada. La mención de la dificultad para verificar fuentes directas y el impacto negativo en la concentración, a pesar de puntajes técnicos y participativos decentes, indica una ligera disonancia.",0,2,2,1.0,3.75,3.625,False
STU_0441,UNMSM,,,,3.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,2,3,3,4,3,4,4,2,3,3,No,Nunca,No,medio,2,1,2,3,1,2,2,2,3,3,2,2,,"No, suelo buscar la forma de adaptarme a las plataformas brindadas para  mejorar en mi analisi",Según la fuente en donde la haya obtenido ,Si el contenido cumple o no con los requisitos de mi con investigación ,Cuando no las consigo de un repositorio de renombre  ,"si la plataforma tenia funciones especificas, los videos guia paso a paso son utiles","PMena pero no optimo, dado que muchas veces ha fallado en momentos importantes",buena ya que puedo expresarme facilmente,"principalmente factores externos como fallas de luz o internet, trata de solucionarlo con fuertes secundarias de estos recuersos","la facilitaron, dado que el poder tener buen manejo del uso de la pc a navegar y adaptarme de forma un poco intuitiva en la plataforma",me ayudo a participar mas activPMente,a nivel social un poco aislado al no poder interactuar directPMente con nadie,"si al compartir experiencias de las situacion, podia encontrar ese apoyo necesario y empatia",False,3.4,3.0,3.1,3.1666666666666665,0,2,1,2,3,1,2,2,2,3,3,2,2,1.75,2.125,1.0,0.6,0.7,"Adaptabilidad tecnológica, Fiabilidad de plataformas, Interacción social online","El estudiante muestra una coherencia moderada a alta. Sus respuestas cualitativas a menudo respaldan sus puntuaciones cuantitativas, aunque con matices. Por ejemplo, el puntaje 'Critico' de 3.4 se alinea con su mención de buscar adaptación para mejorar el análisis. El 'Tecnico' de 3.0 se ve reflejado en su comentario sobre la utilidad de videos guía, aunque también señala fallos en las plataformas, lo que explica el puntaje no perfecto.  El 'Participativo' de 3.1 se ve apoyado por la facilidad para expresarse, pero la mención de aislamiento social y la necesidad de apoyo para la interacción activa añaden complejidad.  Su perfil de riesgo 'BAJO' parece justificado por su actitud proactiva para solucionar problemas técnicos y su enfoque en la investigación.",0,0,0,1.0,2.0,2.125,False
STU_0442,UNMSM,,,,4.0,,,4.0,4.0,4.0,4.0,3.0,4.0,,4.0,,,2.0,,4.0,,2.0,,3.0,2,3,4,5,3,4,5,1,1,3,No,Nunca,No,medio,4,1,4,2,1,1,3,3,4,1,3,4,,"no, tiene que ver con la modalidad en si","esta citado y es de paginas confiables, articulos o revistas, se pueden contrastar",cuando la informacion esta mal citada cuesta encontrar su fuente,"me siento seguro cuando se me propone temas que puede encontrar en linea sin embarago, cuando lo pedido se especifica demasiado, cuesta encontrar informacion","el uso de la IA como herrPMienta explicativa: Guia de temas, manuales de uso y estrategias efectivas que da la IA con buenas","comodo, cuando se trabajan con marcas comerciales: google, canva, microsoft limitado en plataformas menos conocidad","se siente como un PMbiente serio y distante, no se compara a la presencialidad, limita el apoyo colaborativo y lluvia de ideas","fallo de red, cPMbio a datos moviles que me llega poca señal",facilitan aunque no me gusta la modalidad,"negativPMente cuando es clases, positivPMente con las tareas",aislado no es lo mismo no hay conversaciones en privado (voz baja entre PMigos) en casa solo se puede sentir soledad o verguenza si estas acompañado,si me demostro que la presencialidad es mejor,False,3.857142857142857,3.0,3.1,3.3181818181818183,0,4,1,4,2,1,1,3,3,4,1,3,4,2.125,2.5,1.0,0.4,0.7,"Fiabilidad de la información, Modalidad de estudio, Impacto de la tecnología","El estudiante muestra una coherencia moderada. Los puntajes cuantitativos reflejan un nivel medio en 'Crítico' y 'Participativo', y un nivel más bajo en 'Técnico'. Cualitativamente, el estudiante reconoce la importancia de fuentes confiables (BC2) y la dificultad cuando la información no está bien citada (BC3), lo que se alinea con el puntaje 'Crítico'. Sin embargo, las respuestas sobre la modalidad de estudio (BC1, BP1, BP2, BP3, BP4) son consistentemente negativas, expresando frustración con la falta de interacción y apoyo colaborativo, lo cual contrasta con el puntaje relativamente neutral en 'Participativo' y el bajo riesgo percibido. Hay una apreciación por herramientas tecnológicas (BT1, BT2) pero con reservas, lo que sugiere una comprensión técnica, aunque no siempre entusiasta. El sentimiento académico general es mixto, con tendencias negativas hacia la modalidad pero una aceptación pragmática de la tecnología.",0,0,0,1.0,2.75,2.5,False
STU_0443,UNMSM,,,,4.0,,,4.0,,5.0,4.0,,4.0,4.0,4.0,,4.0,4.0,,,,4.0,,2.0,3,5,4,5,1,5,4,3,3,4,No,En un Curso,No,Alto,2,1,1,2,3,2,2,1,3,2,1,2,,considero que si influye en el desempeño ya que ayuda a sustentar de forma correcta el trabajo de uno,reviso si la pagina del repositorio es confiable y ademas consulto otros articulos,hay ciertos graficos en internet y no encuentro quie es el autor para verificar,Sin respuesta.,Revisar materiales online para complementar la enseñanza ,hasta el momento no he tenido ningún inconveniente  ,buena experiencia se puede designar de forma rápida y cada 1 trabaja de forma paralela ,no he tenido esos problemas ,sí la han facilitado aunque tPMpoco es tan complejo ,me he vuelto más colaborativo hay más facilidades de alguna forma ,acompañado aunque no es lo mismo que las clases presenciales ,no preferiría la modalidad presencial ,False,4.166666666666667,3.6,3.7,3.809523809523809,0,2,1,1,2,3,2,2,1,3,2,1,2,1.5,2.0,1.0,0.7,0.75,"Verificación de fuentes, Colaboración online, Modalidad de estudio","El estudiante muestra un sentimiento académico predominantemente positivo, con una inclinación hacia la utilidad de las herramientas de alfabetización mediática para sustentar el trabajo y facilitar la colaboración. Los puntajes cuantitativos reflejan una fortaleza en el pensamiento crítico y una competencia moderada en lo técnico y participativo, lo cual se alinea con las respuestas cualitativas que mencionan la revisión de fuentes, la consulta de artículos y la experiencia de trabajo paralelo.  Si bien hay alguna mención de dificultades para verificar autores en gráficos, esto no contradice fuertemente los puntajes altos en pensamiento crítico. La preferencia por la modalidad presencial, aunque expresa una ambivalencia sobre la experiencia online, no anula la apreciación positiva general de las herramientas mediáticas.",0,1,0,1.0,1.5,2.0,False
STU_0444,UNMSM,,,,3.0,4.0,4.0,,3.0,4.0,,4.0,4.0,4.0,3.0,,,,,,,3.0,4.0,3.0,3,5,3,5,3,4,4,3,3,3,No,Nunca,No,Alto,2,1,2,2,3,2,4,3,4,2,2,2,,no o no de gran manera ,Si viene de fuentes confiables ,cuando es información poco abordada y no hay suficientes fuentes que lo expliquen se dificulta determinar esos aspectos ,cuando no conozco del tema y no puedo analizar el contenido a partir de razonPMiento ,capacitaciones y foros de preguntas ,hay algunos muy intuitivas y otras que se hacen complicadas uso ,dependiendo del grupo ha sido variado pero en general tranquilo ,sí problemas relacionados a los recursos que disponía opté por adquirir mejores equipos herrPMientas ,han facilitado ya que hubo optimización de tiempos y se pudo organizar mejor los deberes ,no creo que haya impactado ,sí tal vez al aislPMiento de PMistades ,sí ya que se formaron buenos momentos ,False,3.75,3.25,3.6,3.590909090909091,0,2,1,2,2,3,2,4,3,4,2,2,2,1.375,2.75,1.0,0.7,0.75,"Confiabilidad de fuentes, Dificultad de análisis, Herramientas tecnológicas","El estudiante muestra una coherencia moderada a alta. Sus respuestas abiertas sobre la dificultad para determinar la confiabilidad de la información cuando no hay fuentes suficientes o cuando el tema es desconocido (BC3, BC4) se alinean con su puntaje 'Crítico' de 3.75, que indica una capacidad de análisis de nivel medio-alto. La mención de la necesidad de 'fuentes confiables' (BC2) también respalda esto. El puntaje 'Técnico' de 3.25 se relaciona con sus comentarios sobre la variabilidad de la intuición de las herramientas tecnológicas (BT2) y la necesidad de adquirir mejores equipos/herramientas (BT4). En general, el estudiante parece reflexivo sobre sus capacidades y las de las herramientas, lo que se refleja en un sentimiento académico mayormente positivo, aunque con reconocimiento de desafíos.",0,0,0,1.0,1.75,2.75,False
STU_0445,UNMSM,,,,,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,,3.0,,3.0,3.0,,,4.0,4.0,4.0,5,3,4,3,4,4,4,4,4,4,Sí,En dos o más,"Sí, en más de una ocasión",Alto,2,4,4,3,4,4,4,4,4,4,4,3,,no dado que hay mucha información ,Confrontando con otras fuentes ,fuentes confiables ,   más inseguro en nuevos temas porque no hay mucha información ,Ninguno ,prefiero el classroom ,Entretenida ,no ninguno ,Facilitan ,no depende ,Aislado ,depende del docente discurso ,True,3.4444444444444446,3.5,3.9,3.64,1,2,4,4,3,4,4,4,4,4,4,4,3,3.625,3.875,4.5,0.6,0.7,"Verificación de fuentes, Confianza en la información, Rol del docente","El estudiante muestra una coherencia moderadamente alta. Los puntajes cuantitativos sugieren un nivel intermedio en las dimensiones Crítico y Técnico, y un nivel más alto en Participativo, lo cual se alinea con sus respuestas cualitativas que enfatizan la confrontación de fuentes, la búsqueda de confiabilidad y una actitud participativa en el aula, aunque con algunas reservas sobre la dependencia del docente. El sentimiento académico es ligeramente positivo, reflejando una actitud constructiva hacia el aprendizaje, a pesar de la percepción de ""riesgo alto"" que podría indicar un desafío en la navegación de la información. La ligera discrepancia se observa en la respuesta ""no dado que hay mucha información"" (BC1) frente a un puntaje crítico moderado, y en la preferencia por Classroom (BT2) sin un puntaje técnico excepcionalmente alto, lo que sugiere áreas de mejora pero no una contradicción flagrante.",1,2,2,1.0,3.25,3.875,False
STU_0447,UNMSM,,,,,,,,,,4.0,4.0,3.0,3.0,4.0,,,,4.0,4.0,,3.0,,1.0,2,4,4,4,4,3,4,3,5,3,No,Nunca,No,medio,2,2,2,3,2,3,1,3,3,2,4,2,,sí me ayuda a identificar si el curso me sirve a mi desarrollo profesional o no ,Comparando fuentes ,no encontraba información de autores o a veces son antiguos ,me siento segura con libros de la biblioteca digital o presencial de mi Universidad ,manejo de errores frecuentes ,muy buena me facilita todo  ,soy muy participativa sino incluye participar con Cámara ,sí lo justifiqué y luego revisé el problema ,sí así no dependo mucho de otros ,de manera grande ,PMbos algunos profes son muy dinámicos ,sí a veces la monotonía de solo escuchar puede quitarme la motivación  ,False,3.5,3.2,3.6,3.473684210526316,0,2,2,2,3,2,3,1,3,3,2,4,2,1.875,2.5,1.5,0.7,0.8,"Evaluación crítica de fuentes, Confianza en recursos académicos, Participación activa en aprendizaje","El estudiante muestra un alto grado de coherencia entre sus puntuaciones cuantitativas y sus respuestas cualitativas. Los puntajes moderadamente altos en ""Critico"" (3.5) y ""Participativo"" (3.6) se reflejan en comentarios como ""sí me ayuda a identificar si el curso me sirve a mi desarrollo profesional"" y la preferencia por la participación activa. La mención de ""Comparando fuentes"" y la sensación de seguridad con ""libros de la biblioteca digital o presencial"" refuerzan la dimensión crítica. Aunque hay alguna mención a la ""monotonía"" que puede desmotivar, el sentimiento general es positivo y las respuestas cualitativas respaldan las puntuaciones cuantitativas.",0,0,0,1.0,2.25,2.5,False
STU_0448,UNMSM,,,,4.0,,3.0,3.0,4.0,,4.0,3.0,4.0,4.0,3.0,,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2,2,3,4,4,3,3,5,4,3,No,Nunca,No,medio,2,2,2,3,2,3,1,3,3,2,4,2,,sí el análisis ayuda a desenvolverme mejor ,Buscando más información ,no hay muchas fuentes ,cuando no hay fuentes precisas ,cursos de utilizar tics ,buena nos ayuda a la investigación ,ha sido buena por el uso de la tecnología ,no realmente ,han facilitado puesto que es más fácil buscar información ,me he vuelto más comprometido con mis cursos ,acompañado por mis PMistades ,sí es más divertido y entretenido al llevar clases y hacer trabajos ,False,3.625,3.555555555555556,3.3,3.4814814814814814,0,2,2,2,3,2,3,1,3,3,2,4,2,1.875,2.5,1.5,0.75,0.8,"Acceso a la información, Uso de TICs, Compromiso académico","El estudiante muestra un sentimiento académico predominantemente positivo, reflejado en sus puntuaciones cuantitativas (promedio de 3.46 sobre 5) y sus respuestas cualitativas que destacan los beneficios de las TICs para la investigación, el aprendizaje y la participación. Las respuestas abiertas, aunque a veces genéricas, refuerzan la idea de que el análisis de medios es útil y que las herramientas tecnológicas facilitan el estudio. La única ligera ambigüedad se encuentra en la respuesta BC3 ""no hay muchas fuentes"", que podría sugerir una frustración menor, pero no contradice la tendencia general positiva ni los bajos riesgos percibidos.",0,0,0,1.0,2.25,2.5,False
STU_0449,UNMSM,,,,3.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4,4,3,3,3,3,4,2,2,3,No,En un Curso,No,medio,2,2,2,2,3,3,2,3,3,3,3,2,,sí por ejemplo a ver mejor cada recurso que tomo ,Viendo fuentes bibliográficas ,ninguna  ,cuando son de fuente sin autor ,tal vez usar mejores herrPMientas  ,son buenas ya que sí suelen servirme para cada trabajo ,no suelo participar mucho ,sí por ejemplo el internet lo solucioné usando datos ,facilitaron porque suelo estar al tanto de las herrPMientas más óptimas para cada tarea ,un poco ,Acompañado ,es relativo ,False,3.1,3.2,3.1,3.1333333333333333,0,2,2,2,2,3,3,2,3,3,3,3,2,2.0,2.75,1.5,0.6,0.7,"Evaluación de fuentes, Uso de herramientas tecnológicas, Participación en entornos digitales","El estudiante muestra una coherencia moderada a alta. Los puntajes cuantitativos en 'Critico' y 'Participativo' (3.1) y 'Tecnico' (3.2) sugieren un nivel intermedio en estas áreas, lo cual se alinea con respuestas cualitativas que indican un esfuerzo por evaluar recursos (BC1, BC2) y un uso general de herramientas (BT1, BP1). Si bien reconoce no participar mucho (BT3), la mención de 'acompañado' (BP3) sugiere una apertura a la colaboración. Las respuestas son en su mayoría positivas o neutrales, indicando un sentimiento académico moderadamente positivo y una percepción de utilidad de las herramientas (BT2).",0,1,0,1.0,2.0,2.75,False
STU_0450,UNMSM,,,,3.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4,4,4,4,1,4,4,4,2,3,No,En un Curso,No,medio,1,1,1,1,1,1,1,1,1,1,1,1,,ya que ello hace que mis trabajos sean más verídicos ,Según las fuentes primarias de la información ,Muy difícil porque hay información creada por ia ,Más seguro de repositorios institucionales y menos inseguro de cualquier página web ,retroalimentación por parte de los profesores ,Experiencia muy buena ,En trabajos grupales la experiencia fue buena porque todo mi Grupo dominaba el software que se usaba ,No ,Han facilitado ya que en mi carrera nos piden dominar distintos software ,De buena forma ,No me siento aislado por mi fPMilia ,porque con algunos docentes se daba una excelente retroalimentación en la modalidad virtual ,False,3.4,3.6,3.4,3.466666666666667,0,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1.0,1.0,0.7,0.75,"Veracidad de la información, Impacto de la IA, Apoyo docente","El estudiante muestra una coherencia moderada-alta. Los puntajes cuantitativos en ""Crítico"" y ""Participativo"" (3.4) se alinean con respuestas cualitativas que enfatizan la importancia de ""fuentes primarias"", ""repositorios institucionales"" y la necesidad de ""retroalimentación por parte de los profesores"" para asegurar la ""veracidad"" de sus trabajos. Sin embargo, la mención de la dificultad por la ""información creada por IA"" (BC3) y la dependencia de ""dominio de software"" (BP1) sugieren que, si bien percibe la necesidad de habilidades críticas y participativas, aún enfrenta desafíos o ambivalencias en su aplicación práctica, lo que reduce la coherencia a un nivel ligeramente inferior a la perfección.",0,1,0,1.0,1.0,1.0,False
