ID_Estudiante,Universidad,Edad,Sexo,Semestre,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,A1_Interrupcion,A2_Desaprobados,A3_Retirados,A4,A5_Dificultad,A6_Consideracion_Abandono,A7_Exigencia,A8_Retrasos,L1,L2,L3,L4,L5,L6,L7,L8,Calidad_Percibida,BC1,BC2,BC3,BC4,BT1,BT2,BT3,BT4,BP1,BP2,BP3,BP4,Flag_Inconsistencia,Score_Critico,Score_Tecnico,Score_Participativo,Score_AMI_Global,Riesgo_Total,A5_Dificultad_num,A6_Consideracion_Abandono_num,A7_Exigencia_num,A8_Retrasos_num,L1_num,L2_num,L3_num,L4_num,L5_num,L6_num,L7_num,L8_num,Score_Riesgo_Academico,Score_Riesgo_LMS,Score_Riesgo_Continuidad,Sentimiento_Academico,Indice_Coherencia,Etiquetas_Tematicas,Analisis_Cuali
STU_0043,UNMSM,,,,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3,4,4,5,4,3,4,4,4,3,No,En un Curso,No,Alto,3,2,2,2,1,2,3,2,2,2,2,2,,Revisando los casos y encontrando alguna oportunidad de automatizacion u vacio en la funcionalidad que falte resolver.,Siempre comparo los datos con otras fuentes.,Me hago siempre la cuestion de si existe algun caso donde no se cumpla y que podría cambiar la respesta a una que no se esperaba.,Siempre escucho más las opiniones que difieren de la mia a fin de mejorar o reforzar mi pensamiento sobre el presente tema.,"Como he aprendido siempre debo basarme en fuentes formales como repositorios académicos con tesis, libros y articulos de los años más recientes si es necesario.",Por el tema investigado con etiquetas de año y curso si es necesario.,Aplicaciones de mensajeria y plataformas compartidas para editar documentos o hacer reuniones en tiempo real.,De primera mano algun tutorial reciente o consulto con un agente de inteligencia artificial con acceso a hacer investigación en internet.,Lo más accesible es usar calendario de google agendando las tareas por tiempo y si es grupal o individual,No tengo la costumbre de hacerlo pero si lo haria me limitaria a temas donde se que domino muy bien la teoria y practica.,Siempre comparto mis avance y si el ambiente con los demás es bueno doy mis recomendaciones.,Siempre soy muy formar y trato de se escribir mensajes cortos pero claros.,False,4.0,3.9,3.8,3.9,0,3,2,2,2,1,2,3,2,2,2,2,2,1.875,2.0,1.5,0.9,0.9,"Pensamiento crítico, Validación de información, Colaboración y comunicación","El estudiante demuestra una alta coherencia entre sus respuestas cuantitativas y cualitativas en la encuesta de Alfabetización Mediática. Sus puntuaciones en 'Crítico', 'Técnico' y 'Participativo' (superiores a 3.8) se ven respaldadas por respuestas que enfatizan la comparación de datos con múltiples fuentes, la búsqueda de inconsistencias y la valoración de opiniones divergentes. La iniciativa de compartir avances y recomendaciones, así como el enfoque en fuentes académicas formales, refuerzan su perfil de bajo riesgo y su inclinación positiva hacia el aprendizaje y la aplicación de conocimientos mediáticos."
STU_0044,UNMSM,,,,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,3,4,3,4,3,4,3,3,4,3,No,Nunca,No,Medio,4,3,4,2,4,4,3,3,4,4,3,4,,Al observar que no estoy reteniendo la información correctamente ,La tener un cuestionamiento disonante con lo recibido consulto con fuentes de información pero de manera superficial ,Cuando por curiosidad investigo más y me surgen más dudas al solo en clase tocar temas superficiales ,Los recibo de manera asertiva ,"A través de la IA, pero verifico la fuente ",Identifico las especialidades de cada una y pido información variada para contrastar entre mi propio analisis y lo dado,Les pido información e ideas que puedo contrastar o que complete ideas que no puedo cerrar ,A través de indicaciones o tutoriales en Youtube ,A través de Google calendar,No soy muy activo ,Participo en la organización y realizo lo encargado ,No suelo hacerlo comúnmente más que comentarios simples,False,3.9,3.3,3.4,3.533333333333333,1,4,3,4,2,4,4,3,3,4,4,3,4,2.375,3.625,2.0,0.6,0.7,"Pensamiento crítico, Consulta de fuentes, Participación limitada","El estudiante muestra una coherencia moderada a alta. Sus puntuaciones cuantitativas sugieren un nivel de habilidad promedio a bueno en las dimensiones críticas y técnicas, y una participación moderada. Las respuestas cualitativas reflejan un interés por cuestionar la información ('BC2', 'BC3') y buscar fuentes, aunque de manera 'superficial' ('BC2'). La autoevaluación de su participación es más reservada ('BP2', 'BP4'), lo que genera cierta ambivalencia con las puntuaciones técnicas y participativas. El sentimiento académico es moderadamente positivo, indicando un deseo de mejorar y cuestionar, pero sin una frustración extrema."
STU_0045,UNMSM,,,,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,5.0,5.0,3,3,3,3,3,2,2,2,3,2,No,Nunca,No,Alto,2,2,2,2,2,1,3,3,2,3,3,3,,Sin respuesta.,Si existe inconsistencia en la información con otras informaciones.,"Con IA , videos .",Sin respuesta.,"IA ,videos .",IA ,Ia,Ia,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,False,4.3,3.9,2.6,3.6,0,2,2,2,2,2,1,3,3,2,3,3,3,1.5,2.5,1.5,0.7,0.7,"Inteligencia Artificial, Verificación de Información, Nuevas Tecnologías","El estudiante demuestra un nivel de coherencia moderadamente alto, con un índice de 0.7. Sus puntuaciones cuantitativas son sólidas, especialmente en 'Crítico' (4.3) y 'Técnico' (3.9), lo que sugiere una buena comprensión de los aspectos analíticos y de manejo de herramientas mediáticas. Las respuestas cualitativas, aunque escasas en algunas secciones, se centran en la 'IA' y 'videos', indicando una familiaridad con tecnologías emergentes que se alinea con el puntaje técnico. La baja puntuación en 'Participativo' (2.6) y las respuestas abiertas vacías en ese ámbito sugieren una menor disposición o experiencia en la interacción mediática activa. El sentimiento académico se inclina hacia lo positivo, reflejando una aptitud para abordar estos temas, aunque con áreas de menor participación."
STU_0046,UNMSM,,,,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,4.0,4.0,4,5,5,5,5,4,5,5,5,4,No,Nunca,No,Alto,2,1,1,1,2,1,1,1,1,1,2,4,,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,False,4.1,3.9,4.7,4.233333333333333,0,2,1,1,1,2,1,1,1,1,1,2,4,1.125,1.625,1.0,0.5,0.5,"Alfabetización Mediática, Habilidades Digitales, Participación en Línea","La coherencia del estudiante en esta encuesta de Alfabetización Mediática es moderada. Los datos cuantitativos muestran puntuaciones elevadas en las dimensiones Crítico, Técnico y Participativo, indicando un buen nivel de competencia percibida en estas áreas. El bajo riesgo también sugiere confianza en su manejo de medios. Sin embargo, la ausencia total de respuestas cualitativas en todas las categorías abiertas (BC, BT, BP) crea una ambigüedad significativa. Aunque sus puntuaciones numéricas son positivas, la falta de justificación o elaboración en sus respuestas impide una evaluación completa de su alineación real con lo que marcó en los números. Por lo tanto, el índice de coherencia se sitúa en un punto medio, reconociendo las puntuaciones altas pero señalando la falta de evidencia cualitativa que las respalde."
STU_0047,UNMSM,,,,4.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,5.0,3,4,3,4,5,3,3,2,2,3,No,Nunca,No,Medio,3,2,2,1,1,1,3,3,3,1,2,3,,"
Observo las dificultades que tienen otros estudiantes además di mi mismo al utilizar ciertas tecnologías en las sesiones de estudio, como problemas de conectividad, distracciones, falta de interaccion,etc.",Investigo y evalúo si la fuente de la información si es confiable o no.,Realizo un análisis si dichos supuestos o afirmaciones estan respaldadas por evidencias u resultaods.,"Considerando las opiniones, experiencias e investigaciones de distintos autores, estudiantes y profesionales sobre las tecnologías usadas en sesiones de estudio.","Mediante la revisión de artículos académicos, investigaciones, encuestas y fuentes confiables relacionadas con los temas tratados en sesiones de estudio.",Selecciono recursos digitales confiables y útiles según las necesidades académicas.,"Utilizo plataformas de comunicación, videoconferencias como google meet que facilitan la coordinación entre los integrantes del equipo.","Primero identifico cual es su causa y dependiendo a ello se le busca una solucion, ya sea problemas de conectividad, acceso a plataformas u compatibilidad con el software.","planifico según su prioridad y fecha de entrega, uso herramientas digitales como calendarios o recordatorios para distribuir el tiempo entre ellas","No participo de forma activa en ellas, sin embargo escucho y analizo las opiniones de los demas para comprender mejor.","Apoyo en la organización de la tarea u actividad, comparto información sobre el proyecto.","Expreso mis ideas de forma clara mediante espacios virtuales para compartir mi opiniones, información y aportes relacionados con el tema.",False,4.2,3.9,3.2,3.7666666666666666,0,3,2,2,1,1,1,3,3,3,1,2,3,1.75,2.125,1.5,0.7,0.8,"Gestión de la información, Colaboración digital, Resolución de problemas tecnológicos","El estudiante muestra una alta coherencia entre sus respuestas cuantitativas y cualitativas. Los scores elevados en ""Critico"" y ""Tecnico"" se reflejan en respuestas que demuestran habilidades de evaluación de fuentes (BC2, BC3), investigación (BT1) y uso de herramientas para la coordinación (BT3). Si bien su score ""Participativo"" es moderado, las respuestas cualitativas (BP2, BP4) indican una disposición a escuchar, analizar y aportar de forma clara en entornos virtuales, lo cual se alinea con la observación de dificultades de otros (BC1) y la búsqueda de soluciones (BT4). El índice de coherencia es alto, sugiriendo una autopercepción precisa de sus competencias en Alfabetización Mediática."
STU_0048,UNMSM,,,,4.0,4.0,5.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,4,4,4,4,4,4,4,4,4,4,No,Nunca,No,Medio,2,1,4,2,4,3,3,3,4,4,4,4,,Busco aquello que no entiendo y cuando lo tengo claro pues sigo con mi trabajo. Para no estancarme en algo que no sepa ,Pues las verifico antes de explayar ,Pregunto por internet si la información es verídica y busco la fuente de origen ,Pues dependiendo de cuál es la que más beneficia a mi plan de estudio ,A través de internet ,Busco que tenga fuentes originarias confiables,Uso la IA o directamente el buscador google,Ahí si no sé cómo lo diría ,Pues tomo mis tiempos libres para avanzar ,Doy mi punto de vista y lo contrasto con la realidad ,Consulto que tema estamos llevando y cuáles son las variables para no salirme del tema ,Con claridad y yendo directo a la pregunta o tema ,False,4.0,4.1,4.0,4.033333333333333,1,2,1,4,2,4,3,3,3,4,4,4,4,1.875,3.625,1.0,0.8,0.85,"Verificación de información, Uso de fuentes confiables, Gestión del conocimiento","El estudiante muestra un alto nivel de coherencia entre sus respuestas cuantitativas y cualitativas. Los scores 'Crítico' y 'Participativo' de 4.0, junto con un score 'Técnico' de 4.1, se alinean con sus respuestas abiertas donde enfatiza la búsqueda de información verídica, la consulta de fuentes confiables y la verificación antes de exponer ideas. Aunque se reporta un riesgo 'ALTO', las respuestas denotan un enfoque proactivo y metódico para superar obstáculos y adquirir conocimiento, lo que sugiere un sentimiento académico positivo y un deseo de empoderamiento a través de la alfabetización mediática."
STU_0049,UNI,,,,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,No,En dos o más,No,Medio,3,3,3,3,3,3,3,3,3,3,3,3,,cuando el profesor no es claro y tengo dudas con los temas tratados,"revisando, leyendo comparando",revisando informacion sobre el tema,Sin respuesta.,con busqueda en revistas articulos libros trabajos,revisando guias manuales,depende del tipo de proyecto,revisando guias,con horarios,en foros depende del curso,trabajando en equipo,soy muy transparente,True,4.6,5.0,5.0,4.866666666666666,1,3,3,3,3,3,3,3,3,3,3,3,3,2.75,3.0,2.0,0.8,0.9,"Búsqueda de información, Colaboración, Resolución de dudas","El estudiante muestra una alta coherencia entre sus respuestas cuantitativas y cualitativas. Sus altos puntajes en 'Técnico' y 'Participativo' se ven respaldados por respuestas que detallan métodos de búsqueda de información (revistas, artículos, guías) y trabajo en equipo. La mención de ""revisando, leyendo comparando"" y ""revisando información sobre el tema"" sugiere una aproximación crítica y metódica, lo que se alinea con su alto puntaje en 'Crítico'. El sentimiento académico es predominantemente positivo, reflejado en la proactividad para resolver dudas y buscar información de manera autónoma, aunque la mención de ""cuando el profesor no es claro"" introduce un matiz de desafío que aún así es abordado de forma constructiva."
STU_0050,UNMSM,,,,5.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4,3,4,4,3,3,4,4,4,No,Nunca,No,Alto,1,2,2,2,2,2,2,2,2,2,3,2,,Analizando si cumple su función o solo me genera errores ,Con búsqueda de fuentes ,Con una introspección ,La valoración es por experiencia si cumple lo acepto sino lo rechazo ,Q través de informes o artículos ,A través de organizadores y uso de la inteligencia artificial ,Con elaboración y sistemacion de los procesos ,Viendo tutoriales o manuales de uso de duchas herramientas ,Priorizando mis actividades académico y trabajo ,Con foros,A través de diálogos y app de comunicación como WhatsApp ,A través de talleres ,False,4.3,4.0,3.7,4.0,0,1,2,2,2,2,2,2,2,2,2,3,2,1.375,2.125,1.5,0.7,0.85,"Pensamiento crítico, Habilidades técnicas, Participación comunitaria","El estudiante demuestra una alta coherencia entre sus respuestas cualitativas y cuantitativas. Los altos puntajes en 'Crítico' (4.3) y 'Técnico' (4.0) se reflejan en respuestas que enfatizan el análisis de la función de las herramientas (BC1, BC4), la búsqueda de fuentes (BC2), la creación de informes (BT1), el uso de IA (BT2) y la mejora de procesos (BT3). Aunque 'Participativo' (3.7) es ligeramente menor, las respuestas cualitativas (BP1-BP4) detallan cómo prioriza, usa foros, aplicaciones de comunicación y talleres, mostrando una participación activa y una intención de mejora continua. El bajo riesgo percibido también se alinea con una actitud proactiva y competente. El sentimiento académico es positivo, indicando empoderamiento y una visión constructiva hacia la alfabetización mediática."
STU_0051,UNI,,,,4.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,5.0,2.0,2.0,5.0,4.0,2,4,2,5,5,5,2,4,4,4,No,Nunca,No,Alto,2,2,4,2,5,4,2,4,4,2,4,2,,Usualmente mediante la observación y el análisis de datos para ver patrones que puedan tener un alto impacto ,"Primero analizo las fuentes de información y comparo para poder discernir, en ocasiones incluso el lenguaje o los sistemas métricos pueden influir en los resultados de alguna aplicación.","Trato de buscar evidencia que soporte los temas, y también ver si se uso el correcto método de investigación para tratar los temas.","Tratando de ser objetivos con la información académica presentada, entendiendo que los distintos enfoques aunque sean equivocados influyen para el desarrollo de nuevas alternativas de solución. ",Buscando fuentes confiables en revistas indexadas o en opiniones de expertos o profesores.,Con la tecnología y el uso de IA ahora la información fluye con rapidez y te permite encontrar recursos para organizarte y compilar la información de distintas fuentes para poder estudiar,"Usando herramientas como Trello,Jira donde se puede aplicar metodologías ágiles de gestión de proyectos con equipos múltiples ",Analizando primero las causas para poder mediante prueba y error alcanzar una solución ,Hay herramientas que te organizan el plan de estudios e incluso los horarios,Sin respuesta.,Por medio de herramientas digitales,No suelo expresar mucho las ideas en foros pero en clase o en el trabajo es posible enviar enlaces de información con nuestros propios comentarios,False,3.4,3.7,3.7,3.6,0,2,2,4,2,5,4,2,4,4,2,4,2,1.75,3.375,1.5,0.8,0.85,"Análisis Crítico de Fuentes, Gestión de la Información, Herramientas de Productividad","El estudiante demuestra una coherencia alta entre sus respuestas cualitativas y sus puntuaciones cuantitativas. Los puntajes en ""Critico"" (3.4), ""Tecnico"" (3.7) y ""Participativo"" (3.7) se ven reflejados en sus explicaciones sobre el análisis de fuentes, la búsqueda de evidencia, la comparación de información y el uso de herramientas tecnológicas. Su enfoque en ""observación y análisis de datos"" (BC1), ""analizo las fuentes de información y comparo"" (BC2), y ""buscar evidencia"" (BC3) respaldan el puntaje ""Critico"". Asimismo, la mención de ""tecnología y el uso de IA"" (BT2) y ""herramientas como Trello, Jira"" (BT3), junto con ""herramientas que te organizan el plan de estudios"" (BP1) y ""herramientas digitales"" (BP3), validan los puntajes ""Tecnico"" y ""Participativo"". El sentimiento académico es mayormente positivo, evidenciado por el uso de un lenguaje proactivo y enfocado en soluciones y mejora continua, con un ligero matiz de cautela en la participación activa en foros (BP4)."
STU_0052,UNI,,,,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,No,Nunca,No,Alto,5,5,5,5,5,5,5,5,5,5,5,5,,Con IA ,Detalladamente ,Con eficiencia ,De acuerdo a lo aprendido ,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,True,4.6,5.0,5.0,4.866666666666666,1,5,5,5,5,5,5,5,5,5,5,5,5,3.0,5.0,3.0,0.8,0.7,"Inteligencia Artificial, Eficiencia, Aprendizaje","El estudiante muestra una alta coherencia entre sus respuestas cualitativas y cuantitativas, destacando un fuerte desempeño técnico y participativo con scores perfectos. Las respuestas abiertas, aunque breves, sugieren una mentalidad enfocada en la aplicación de la IA, la eficiencia y el aprendizaje, lo cual se alinea con su alto puntaje en la dimensión Crítico. El índice de coherencia de 0.7 refleja esta alineación general, aunque la falta de respuestas en varias preguntas abiertas podría indicar un menor nivel de reflexión o comunicación en otras áreas."
